,Date,Hour,State,code,Train,CarNumber,Equipement,Pressure
767,2022-05-01,12:40:58,App,Pressure,24TR_,T,-,-
770,2022-05-01,12:35:27,App,Pressure,24TR_,T,-,-
771,2022-05-01,12:35:27,Disp,Pressure,24TR_,T,-,-
772,2022-05-01,12:32:35,App,Pressure,24TR_,T,-,-
773,2022-05-01,12:32:35,Disp,Pressure,24TR_,T,-,-
778,2022-05-01,12:28:31,App,Pressure,24TR_,T,-,-
779,2022-05-01,12:28:31,Disp,Pressure,24TR_,T,-,-
780,2022-05-01,12:28:12,App,Door,50TR_,C2,3G,3
781,2022-05-01,12:28:12,Disp,Door,50TR_,C2,3G,3
782,2022-05-01,12:25:58,App,Pressure,93TR_,T,-,-
783,2022-05-01,12:25:58,Disp,Pressure,93TR_,T,-,-
784,2022-05-01,12:08:29,Disp,Door,14TR_,C4,1D,2.92
785,2022-05-01,12:08:23,App,Door,14TR_,C4,1D,2.92
788,2022-05-01,11:54:31,App,Door,70TR_,C4,2G,2.91
789,2022-05-01,11:54:31,Disp,Door,70TR_,C4,2G,2.91
790,2022-05-01,11:54:31,Disp,Door,70TR_,C5,2G,2.91
791,2022-05-01,11:54:30,App,Door,70TR_,C5,2G,2.91
798,2022-05-01,11:47:19,Disp,Door,86TR_,C4,3D,3.03
799,2022-05-01,11:47:14,App,Door,86TR_,C4,3D,3.03
800,2022-05-01,11:46:13,App,Door,50TR_,C2,3G,2.89
801,2022-05-01,11:46:13,Disp,Door,50TR_,C2,3G,2.89
804,2022-05-01,11:44:38,App,Door,86TR_,C4,3D,2.95
805,2022-05-01,11:44:38,Disp,Door,86TR_,C4,3D,2.95
812,2022-05-01,11:34:12,App,Door,61TR_,C1,3G,2.88
813,2022-05-01,11:34:12,Disp,Door,61TR_,C1,3G,2.88
818,2022-05-01,11:29:17,Disp,Door,85TR_,C5,2D,3.09
819,2022-05-01,11:29:16,App,Door,85TR_,C5,2D,3.09
822,2022-05-01,11:26:54,App,Door,89TR_,C2,1D,2.86
823,2022-05-01,11:26:54,App,Door,89TR_,C1,1G,2.86
824,2022-05-01,11:26:54,Disp,Door,89TR_,C2,1D,2.86
825,2022-05-01,11:26:54,Disp,Door,89TR_,C1,1G,2.86
826,2022-05-01,11:26:35,Disp,Door,50TR_,C2,3G,2.92
827,2022-05-01,11:26:34,App,Door,50TR_,C2,3G,2.92
832,2022-05-01,11:18:45,Disp,Door,45TR_,C5,1G,2.78
833,2022-05-01,11:18:44,App,Door,45TR_,C5,1G,2.78
834,2022-05-01,11:18:31,Disp,DoorGeneral,96TR_,T,-,3.07
835,2022-05-01,11:18:31,Disp,Door,96TR_,C3,1D,3.07
836,2022-05-01,11:18:31,Disp,Door,96TR_,C4,2G,3.07
837,2022-05-01,11:18:31,Disp,Door,96TR_,C5,1G,3.07
838,2022-05-01,11:18:30,App,DoorGeneral,96TR_,T,-,3.07
839,2022-05-01,11:18:30,App,Door,96TR_,C3,1D,3.07
840,2022-05-01,11:18:30,App,Door,96TR_,C4,2G,3.07
841,2022-05-01,11:18:30,App,Door,96TR_,C5,1G,3.07
844,2022-05-01,11:13:12,Disp,Door,86TR_,C3,1D,3.03
845,2022-05-01,11:13:11,App,Door,86TR_,C3,1D,3.03
846,2022-05-01,11:12:20,App,Pressure,89TR_,T,-,-
847,2022-05-01,11:12:20,Disp,Pressure,89TR_,T,-,-
850,2022-05-01,11:10:32,Disp,Door,24TR_,C1,3G,3.03
851,2022-05-01,11:10:31,App,Door,24TR_,C1,3G,3.03
856,2022-05-01,11:07:41,App,Pressure,92TR_,T,-,-
857,2022-05-01,11:07:41,Disp,Pressure,92TR_,T,-,-
862,2022-05-01,11:03:50,App,Pressure,92TR_,T,-,-
863,2022-05-01,11:03:50,Disp,Pressure,92TR_,T,-,-
864,2022-05-01,11:03:11,Disp,Door,17TR_,C5,1D,2.99
865,2022-05-01,11:03:04,App,Door,17TR_,C5,1D,2.98
866,2022-05-01,11:00:48,App,Pressure,93TR_,T,-,-
867,2022-05-01,11:00:48,Disp,Pressure,93TR_,T,-,-
868,2022-05-01,10:59:33,Disp,Door,50TR_,C2,3G,2.85
869,2022-05-01,10:59:33,App,Pressure,92TR_,T,-,-
870,2022-05-01,10:59:33,Disp,Pressure,92TR_,T,-,-
871,2022-05-01,10:59:32,App,Door,50TR_,C2,3G,2.85
876,2022-05-01,10:54:19,Disp,Door,9TR_,C2,3G,3.07
877,2022-05-01,10:54:19,Disp,Door,9TR_,C4,3G,3.07
878,2022-05-01,10:54:18,App,DoorGeneral,9TR_,T,-,3.07
879,2022-05-01,10:54:18,App,Door,9TR_,C3,2D,3.07
880,2022-05-01,10:54:18,App,Door,9TR_,C2,3G,3.07
881,2022-05-01,10:54:18,App,Door,9TR_,C4,3G,3.07
882,2022-05-01,10:54:18,App,Door,9TR_,C5,3G,3.07
883,2022-05-01,10:54:18,Disp,DoorGeneral,9TR_,T,-,3.07
884,2022-05-01,10:54:18,Disp,Door,9TR_,C3,2D,3.07
885,2022-05-01,10:54:18,Disp,Door,9TR_,C5,3G,3.07
886,2022-05-01,10:49:02,App,Door,101TR_,C4,2D,3.04
887,2022-05-01,10:49:02,Disp,Door,101TR_,C4,2D,3.04
892,2022-05-01,10:39:53,App,Pressure,89TR_,T,-,-
893,2022-05-01,10:39:53,Disp,Pressure,89TR_,T,-,-
896,2022-05-01,10:34:17,Disp,Door,67TR_,C3,2D,3.01
897,2022-05-01,10:34:16,App,Door,67TR_,C3,2D,3.01
898,2022-05-01,10:30:01,App,Pressure,93TR_,T,-,-
899,2022-05-01,10:30:01,Disp,Pressure,93TR_,T,-,-
900,2022-05-01,10:29:09,Disp,Door,132TR_,C3,3D,2.8
901,2022-05-01,10:29:09,Disp,Door,132TR_,C1,2D,2.8
902,2022-05-01,10:29:08,App,Door,132TR_,C3,3D,2.8
903,2022-05-01,10:29:08,App,Door,132TR_,C1,2D,2.8
904,2022-05-01,10:27:12,Disp,Door,64TR_,C3,2D,2.85
905,2022-05-01,10:27:06,App,Door,64TR_,C3,2D,2.85
906,2022-05-01,10:25:56,App,Door,32TR_,C4,2G,2.96
907,2022-05-01,10:25:56,Disp,Door,32TR_,C4,2G,2.96
910,2022-05-01,10:17:54,App,Pressure,89TR_,T,-,-
911,2022-05-01,10:17:54,Disp,Pressure,89TR_,T,-,-
912,2022-05-01,10:15:48,App,Pressure,89TR_,T,-,-
913,2022-05-01,10:15:48,Disp,Pressure,89TR_,T,-,-
914,2022-05-01,10:14:23,Disp,Door,134TR_,C3,1G,2.91
915,2022-05-01,10:14:22,App,Door,134TR_,C3,1G,2.91
916,2022-05-01,10:14:22,App,Door,134TR_,C3,2G,2.91
917,2022-05-01,10:14:22,Disp,Door,134TR_,C3,2G,2.91
922,2022-05-01,10:01:20,App,Pressure,24TR_,T,-,-
923,2022-05-01,10:01:20,Disp,Pressure,24TR_,T,-,-
924,2022-05-01,09:57:23,App,Pressure,24TR_,T,-,-
925,2022-05-01,09:57:23,Disp,Pressure,24TR_,T,-,-
926,2022-05-01,09:54:19,App,Pressure,24TR_,T,-,-
927,2022-05-01,09:54:19,Disp,Pressure,24TR_,T,-,-
930,2022-05-01,09:51:43,App,Pressure,24TR_,T,-,-
931,2022-05-01,09:51:43,Disp,Pressure,24TR_,T,-,-
934,2022-05-01,09:49:17,Disp,Door,53TR_,C1,3D,2.93
935,2022-05-01,09:49:15,App,Door,53TR_,C1,3D,2.93
936,2022-05-01,09:48:29,App,Pressure,24TR_,T,-,-
937,2022-05-01,09:48:29,Disp,Pressure,24TR_,T,-,-
942,2022-05-01,09:45:56,App,Pressure,24TR_,T,-,-
943,2022-05-01,09:45:56,Disp,Pressure,24TR_,T,-,-
946,2022-05-01,09:42:54,App,Pressure,24TR_,T,-,-
947,2022-05-01,09:42:54,Disp,Pressure,24TR_,T,-,-
948,2022-05-01,09:34:22,App,Door,33TR_,C3,2D,2.89
949,2022-05-01,09:34:22,Disp,Door,33TR_,C3,2D,2.89
950,2022-05-01,09:33:29,Disp,Door,118TR_,C4,1D,2.83
951,2022-05-01,09:33:28,App,Door,118TR_,C4,1D,2.83
952,2022-05-01,09:30:20,Disp,Door,68TR_,C5,1G,2.84
953,2022-05-01,09:30:19,App,Door,68TR_,C5,1G,2.84
956,2022-05-01,09:29:31,Disp,Door,37TR_,C4,2G,2.92
957,2022-05-01,09:29:28,Disp,Door,37TR_,C1,3D,2.91
958,2022-05-01,09:29:21,App,Door,37TR_,C4,2G,2.91
959,2022-05-01,09:29:21,App,Door,37TR_,C1,3D,2.91
960,2022-05-01,09:28:06,App,Pressure,51TR_,T,-,-
961,2022-05-01,09:28:06,Disp,Pressure,51TR_,T,-,-
964,2022-05-01,09:26:59,Disp,Door,115TR_,C2,3D,2.95
965,2022-05-01,09:26:55,App,Door,115TR_,C2,3D,2.95
966,2022-05-01,09:25:26,Disp,Door,22TR_,C1,1G,3.04
967,2022-05-01,09:25:19,App,Door,22TR_,C1,1G,3.04
972,2022-05-01,09:14:52,Disp,Door,24TR_,C2,3G,2.95
973,2022-05-01,09:14:50,App,Door,24TR_,C2,3G,2.95
974,2022-05-01,09:06:43,Disp,Door,101TR_,C5,1D,2.85
975,2022-05-01,09:06:42,App,Door,101TR_,C5,1D,2.85
976,2022-05-01,09:05:05,Disp,Door,85TR_,C1,1G,2.96
977,2022-05-01,09:05:00,App,Door,85TR_,C1,1G,2.96
978,2022-05-01,09:04:34,Disp,Door,86TR_,C5,1G,3.24
979,2022-05-01,09:04:32,App,Door,86TR_,C5,1G,3.23
980,2022-05-01,09:03:53,App,Door,115TR_,C1,1D,2.95
981,2022-05-01,09:03:53,Disp,Door,115TR_,C1,1D,2.95
982,2022-05-01,09:03:45,Disp,Door,95TR_,C5,1D,3.14
983,2022-05-01,09:03:44,App,Door,95TR_,C5,1D,3.14
990,2022-05-01,08:54:49,Disp,Door,51TR_,C5,2D,2.88
991,2022-05-01,08:54:48,App,Door,51TR_,C5,2D,2.88
994,2022-05-01,08:49:07,Disp,Door,50TR_,C5,3D,2.99
995,2022-05-01,08:48:57,App,Door,50TR_,C5,3D,3
1004,2022-05-01,08:35:46,Disp,Door,50TR_,C1,3D,2.82
1005,2022-05-01,08:35:08,App,Door,50TR_,C1,3D,2.83
1008,2022-05-01,08:34:09,Disp,Door,8TR_,C5,3G,2.89
1009,2022-05-01,08:34:08,App,Door,8TR_,C5,3G,2.89
1010,2022-05-01,08:33:07,Disp,Door,17TR_,C4,3D,2.9
1011,2022-05-01,08:33:06,App,Door,17TR_,C4,3D,2.9
1014,2022-05-01,08:31:28,Disp,Door,14TR_,C1,1G,3.02
1015,2022-05-01,08:31:15,App,Door,14TR_,C1,1G,3.02
1016,2022-05-01,08:24:28,Disp,Door,8TR_,C3,3D,2.75
1017,2022-05-01,08:24:27,App,Door,8TR_,C3,3D,2.75
1018,2022-05-01,08:22:21,App,Pressure,92TR_,T,-,-
1019,2022-05-01,08:22:21,Disp,Pressure,92TR_,T,-,-
1020,2022-05-01,08:22:21,App,Pressure,101TR_,T,-,-
1021,2022-05-01,08:22:21,Disp,Pressure,101TR_,T,-,-
1022,2022-05-01,08:20:07,Disp,Door,80TR_,C3,2D,3.07
1023,2022-05-01,08:20:07,Disp,Door,80TR_,C2,2G,3.07
1024,2022-05-01,08:20:06,App,Door,80TR_,C3,2D,3.07
1025,2022-05-01,08:20:06,App,Door,80TR_,C2,2G,3.07
1026,2022-05-01,08:18:56,Disp,Door,113TR_,C2,1G,3
1027,2022-05-01,08:18:55,App,Door,113TR_,C2,1G,3
1028,2022-05-01,08:12:14,App,Door,4TR_,C5,2D,2.74
1029,2022-05-01,08:12:14,Disp,Door,4TR_,C5,2D,2.74
1032,2022-05-01,08:03:48,Disp,Door,33TR_,C5,3D,3.03
1033,2022-05-01,08:03:41,App,Door,33TR_,C5,3D,3.03
1036,2022-05-01,07:59:10,Disp,Door,132TR_,C3,3D,2.83
1037,2022-05-01,07:59:10,Disp,Door,132TR_,C2,2G,2.83
1038,2022-05-01,07:59:09,App,Door,132TR_,C3,3D,2.83
1039,2022-05-01,07:59:09,App,Door,132TR_,C2,2G,2.83
1040,2022-05-01,07:57:38,App,DoorGeneral,82TR_,T,-,2.83
1041,2022-05-01,07:57:38,App,Door,82TR_,C3,1D,2.83
1042,2022-05-01,07:57:38,App,Door,82TR_,C3,2D,2.83
1043,2022-05-01,07:57:38,App,Door,82TR_,C1,2D,2.83
1044,2022-05-01,07:57:38,Disp,DoorGeneral,82TR_,T,-,2.83
1045,2022-05-01,07:57:38,Disp,Door,82TR_,C3,1D,2.83
1046,2022-05-01,07:57:38,Disp,Door,82TR_,C3,2D,2.83
1047,2022-05-01,07:57:38,Disp,Door,82TR_,C1,2D,2.83
1052,2022-05-01,07:56:02,App,Door,32TR_,C4,2G,3
1053,2022-05-01,07:56:02,Disp,Door,32TR_,C4,2G,3
1056,2022-05-01,07:48:26,Disp,Door,68TR_,C5,1G,2.98
1057,2022-05-01,07:48:25,App,Door,68TR_,C5,1G,2.98
1060,2022-05-01,07:44:47,App,Pressure,67TR_,T,-,-
1061,2022-05-01,07:44:47,Disp,Pressure,67TR_,T,-,-
1062,2022-05-01,07:44:14,App,Door,96TR_,C4,2G,3.02
1063,2022-05-01,07:44:14,Disp,Door,96TR_,C4,2G,3.02
1064,2022-05-01,07:42:23,App,Pressure,67TR_,T,-,-
1065,2022-05-01,07:42:23,Disp,Pressure,67TR_,T,-,-
1070,2022-05-01,07:38:07,Disp,Door,31TR_,C2,3D,2.79
1071,2022-05-01,07:36:32,App,Door,31TR_,C2,3D,2.79
1074,2022-05-01,07:26:22,App,Door,50TR_,C3,1G,2.87
1075,2022-05-01,07:26:22,Disp,Door,50TR_,C3,1G,2.87
1076,2022-05-01,07:26:20,App,Door,128TR_,C2,3D,2.92
1077,2022-05-01,07:26:20,Disp,Door,128TR_,C2,3D,2.92
1080,2022-05-01,07:24:55,Disp,Door,19TR_,C4,1D,3.09
1081,2022-05-01,07:24:17,App,Door,19TR_,C4,1D,3.09
1084,2022-05-01,07:21:12,Disp,Door,9TR_,C2,3G,2.95
1085,2022-05-01,07:21:12,Disp,Door,9TR_,C4,3G,2.95
1086,2022-05-01,07:21:11,App,DoorGeneral,9TR_,T,-,2.95
1087,2022-05-01,07:21:11,App,Door,9TR_,C2,3G,2.95
1088,2022-05-01,07:21:11,App,Door,9TR_,C4,2G,2.95
1089,2022-05-01,07:21:11,App,Door,9TR_,C4,3G,2.95
1090,2022-05-01,07:21:11,Disp,DoorGeneral,9TR_,T,-,2.95
1091,2022-05-01,07:21:11,Disp,Door,9TR_,C4,2G,2.95
1096,2022-05-01,07:09:51,App,Door,32TR_,C4,3G,2.81
1097,2022-05-01,07:09:51,Disp,Door,32TR_,C4,3G,2.81
1098,2022-05-01,07:09:48,Disp,Door,8TR_,C3,3D,3.01
1099,2022-05-01,07:09:46,App,Door,8TR_,C3,3D,3.01
1100,2022-05-01,07:06:48,Disp,Door,8TR_,C3,3D,3.01
1101,2022-05-01,07:06:47,App,Door,8TR_,C3,3D,3.01
1102,2022-05-01,07:00:56,Disp,Door,103TR_,C2,1G,2.83
1103,2022-05-01,07:00:56,Disp,Door,103TR_,C1,3D,2.83
1104,2022-05-01,07:00:55,App,Door,103TR_,C2,1G,2.83
1105,2022-05-01,07:00:55,App,Door,103TR_,C1,3D,2.83
1106,2022-05-01,06:59:49,Disp,Pressure,111TR_,T,-,-
1107,2022-05-01,06:59:48,App,Pressure,111TR_,T,-,-
1108,2022-05-01,06:53:54,App,Pressure,24TR_,T,-,-
1109,2022-05-01,06:53:54,Disp,Pressure,24TR_,T,-,-
1112,2022-05-01,06:51:27,Disp,Door,95TR_,C1,2G,2.88
1113,2022-05-01,06:51:26,App,DoorGeneral,95TR_,T,-,2.88
1114,2022-05-01,06:51:26,App,Door,95TR_,C3,1G,2.88
1115,2022-05-01,06:51:26,App,Door,95TR_,C3,3G,2.88
1116,2022-05-01,06:51:26,App,Door,95TR_,C2,3D,2.88
1117,2022-05-01,06:51:26,App,Door,95TR_,C1,2G,2.88
1118,2022-05-01,06:51:26,Disp,DoorGeneral,95TR_,T,-,2.88
1119,2022-05-01,06:51:26,Disp,Door,95TR_,C3,1G,2.88
1120,2022-05-01,06:51:26,Disp,Door,95TR_,C3,3G,2.88
1121,2022-05-01,06:51:26,Disp,Door,95TR_,C2,3D,2.88
1122,2022-05-01,06:44:52,App,Pressure,111TR_,T,-,-
1123,2022-05-01,06:44:52,Disp,Pressure,111TR_,T,-,-
1124,2022-05-01,06:41:47,Disp,Door,101TR_,C5,1D,2.86
1125,2022-05-01,06:41:46,App,Door,92TR_,C1,2G,2.91
1126,2022-05-01,06:41:46,Disp,Door,92TR_,C1,2G,2.91
1127,2022-05-01,06:41:46,App,Door,101TR_,C5,1D,2.86
1128,2022-05-01,06:26:00,App,Door,103TR_,C3,1G,2.91
1129,2022-05-01,06:26:00,Disp,Door,103TR_,C3,1G,2.91
1130,2022-05-01,06:22:33,App,Pressure,111TR_,T,-,-
1131,2022-05-01,06:22:33,Disp,Pressure,111TR_,T,-,-
1132,2022-05-01,06:21:43,App,Door,119TR_,C2,3G,2.98
1133,2022-05-01,06:21:43,Disp,Door,119TR_,C2,3G,2.98
1136,2022-05-01,06:03:29,Disp,Door,103TR_,C1,3G,2.91
1137,2022-05-01,06:03:27,App,Door,103TR_,C1,3G,2.91
1138,2022-05-01,05:59:37,App,Pressure,96TR_,T,-,-
1139,2022-05-01,05:59:37,Disp,Pressure,96TR_,T,-,-
1148,2022-05-01,05:31:41,Disp,Door,136TR_,C2,3D,2.91
1149,2022-05-01,05:31:40,App,Door,136TR_,C2,3D,2.91
1150,2022-05-01,05:31:40,App,Door,136TR_,C4,2D,2.91
1151,2022-05-01,05:31:40,Disp,Door,136TR_,C4,2D,2.91
1154,2022-05-01,05:16:02,Disp,Door,33TR_,C4,1D,2.92
1155,2022-05-01,05:16:02,Disp,Door,33TR_,C5,2D,2.92
1156,2022-05-01,05:16:01,App,Door,33TR_,C4,1D,2.92
1157,2022-05-01,05:16:01,App,Door,33TR_,C5,2D,2.92
1182,2022-05-01,01:00:05,App,Pressure,68TR_,T,-,-
1183,2022-05-01,01:00:05,Disp,Pressure,68TR_,T,-,-
1184,2022-05-01,00:55:44,App,Pressure,68TR_,T,-,-
1185,2022-05-01,00:55:44,Disp,Pressure,68TR_,T,-,-
1186,2022-05-01,00:50:17,App,Pressure,68TR_,T,-,-
1187,2022-05-01,00:50:17,Disp,Pressure,68TR_,T,-,-
1190,2022-05-01,00:47:50,App,Pressure,68TR_,T,-,-
1191,2022-05-01,00:47:50,Disp,Pressure,68TR_,T,-,-
1192,2022-05-01,00:44:23,Disp,Pressure,138TR_,T,-,-
1193,2022-05-01,00:44:22,App,Pressure,138TR_,T,-,-
1194,2022-05-01,00:42:29,App,Pressure,68TR_,T,-,-
1195,2022-05-01,00:42:29,Disp,Pressure,68TR_,T,-,-
1198,2022-05-01,00:41:40,Disp,Door,55TR_,C2,1D,2.95
1199,2022-05-01,00:41:26,App,Door,55TR_,C2,1D,2.94
1200,2022-05-01,00:37:51,Disp,Door,53TR_,C3,2D,3.07
1201,2022-05-01,00:37:50,App,Door,53TR_,C3,2D,3.07
1204,2022-05-01,00:35:54,App,Pressure,68TR_,T,-,-
1205,2022-05-01,00:35:54,Disp,Pressure,68TR_,T,-,-
1210,2022-05-01,00:34:32,Disp,Door,101TR_,C1,3D,3.01
1211,2022-05-01,00:34:20,App,Door,101TR_,C1,3D,3.01
1220,2022-05-01,00:28:00,Disp,Door,95TR_,C5,2G,2.88
1221,2022-05-01,00:27:29,App,Door,95TR_,C5,2G,2.88
1222,2022-05-01,00:25:50,Disp,Pressure,32TR_,T,-,-
1223,2022-05-01,00:25:48,App,Pressure,32TR_,T,-,-
1224,2022-05-01,00:23:34,Disp,Door,132TR_,C3,1D,2.89
1225,2022-05-01,00:23:25,App,Door,132TR_,C3,1D,2.89
1230,2022-05-01,00:20:11,Disp,Door,53TR_,C1,3D,2.88
1232,2022-05-01,00:20:01,App,Door,53TR_,C1,3D,2.88
1235,2022-05-01,00:19:59,Disp,Door,53TR_,C2,2G,2.88
1237,2022-05-01,00:18:52,App,Door,53TR_,C2,2G,2.88
1238,2022-05-01,00:15:27,Disp,DoorGeneral,95TR_,T,-,2.85
1239,2022-05-01,00:15:27,Disp,Door,95TR_,C3,1G,2.85
1240,2022-05-01,00:15:27,Disp,Door,95TR_,C2,3D,2.85
1241,2022-05-01,00:15:27,Disp,Door,95TR_,C4,3D,2.85
1242,2022-05-01,00:15:27,Disp,Door,95TR_,C1,1G,2.85
1243,2022-05-01,00:15:26,App,DoorGeneral,95TR_,T,-,2.85
1244,2022-05-01,00:15:26,App,Door,95TR_,C3,1G,2.85
1245,2022-05-01,00:15:26,App,Door,95TR_,C2,3D,2.85
1246,2022-05-01,00:15:26,App,Door,95TR_,C4,3D,2.85
1247,2022-05-01,00:15:26,App,Door,95TR_,C1,1G,2.85
1248,2022-05-01,00:14:33,Disp,Door,51TR_,C3,1G,2.92
1249,2022-05-01,00:13:41,App,Door,51TR_,C3,1G,2.93
1250,2022-05-01,00:04:59,Disp,Door,53TR_,C5,1D,2.88
1251,2022-05-01,00:04:57,App,Door,53TR_,C5,1D,2.88
1254,2022-05-02,23:57:58,Disp,Door,22TR_,C2,1D,2.92
1255,2022-05-02,23:57:09,App,Door,22TR_,C2,1D,2.94
1260,2022-05-02,23:48:04,Disp,Door,70TR_,C5,3G,2.94
1261,2022-05-02,23:47:59,App,Door,70TR_,C5,3G,2.94
1264,2022-05-02,23:47:06,App,Door,13TR_,C2,2G,2.9
1265,2022-05-02,23:47:06,Disp,Door,13TR_,C2,2G,2.9
1266,2022-05-02,23:41:41,App,Door,72TR_,C2,2D,2.98
1267,2022-05-02,23:41:41,Disp,Door,72TR_,C2,2D,2.98
1268,2022-05-02,23:33:16,App,Door,70TR_,C2,1G,2.87
1269,2022-05-02,23:33:16,Disp,Door,70TR_,C2,1G,2.87
1270,2022-05-02,23:30:38,Disp,Door,120TR_,C5,1D,3.5
1271,2022-05-02,23:30:37,App,Door,120TR_,C5,1D,3.5
1274,2022-05-02,23:23:22,Disp,Door,120TR_,C5,1D,3.58
1275,2022-05-02,23:23:21,App,Door,120TR_,C5,1D,3.58
1284,2022-05-02,23:06:32,App,Pressure,78TR_,T,-,-
1285,2022-05-02,23:06:32,Disp,Pressure,78TR_,T,-,-
1286,2022-05-02,23:04:07,App,Pressure,70TR_,T,-,-
1287,2022-05-02,23:04:07,Disp,Pressure,70TR_,T,-,-
1288,2022-05-02,23:02:38,App,Pressure,106TR_,T,-,-
1289,2022-05-02,23:02:38,Disp,Pressure,106TR_,T,-,-
1294,2022-05-02,22:58:06,App,Pressure,78TR_,T,-,-
1295,2022-05-02,22:58:06,Disp,Pressure,78TR_,T,-,-
1296,2022-05-02,22:56:07,Disp,Door,70TR_,C2,2D,2.95
1297,2022-05-02,22:56:06,App,Door,70TR_,C2,2D,2.95
1298,2022-05-02,22:52:26,Disp,Door,138TR_,C3,3D,3.31
1299,2022-05-02,22:52:18,App,Door,138TR_,C3,3D,3.31
1300,2022-05-02,22:51:31,Disp,Door,90TR_,C1,3G,3.85
1301,2022-05-02,22:51:29,Disp,Door,90TR_,C1,2G,3.84
1302,2022-05-02,22:51:27,App,Door,90TR_,C1,2G,3.84
1303,2022-05-02,22:51:27,App,Door,90TR_,C1,3G,3.84
1306,2022-05-02,22:48:11,App,Pressure,78TR_,T,-,-
1307,2022-05-02,22:48:11,Disp,Pressure,78TR_,T,-,-
1310,2022-05-02,22:47:47,Disp,Door,140TR_,C1,1D,2.91
1311,2022-05-02,22:47:36,App,Door,140TR_,C1,1D,2.91
1312,2022-05-02,22:46:11,Disp,Door,138TR_,C1,1G,3.66
1313,2022-05-02,22:46:07,App,Door,138TR_,C1,1G,3.65
1314,2022-05-02,22:45:03,App,Pressure,70TR_,T,-,-
1315,2022-05-02,22:45:03,Disp,Pressure,70TR_,T,-,-
1316,2022-05-02,22:39:34,App,Pressure,70TR_,T,-,-
1317,2022-05-02,22:39:34,Disp,Pressure,70TR_,T,-,-
1318,2022-05-02,22:37:24,Disp,Door,138TR_,C3,3D,3.77
1319,2022-05-02,22:37:24,Disp,Door,138TR_,C2,2G,3.77
1320,2022-05-02,22:37:23,App,Door,138TR_,C3,3D,3.77
1321,2022-05-02,22:37:23,App,Door,138TR_,C2,2G,3.77
1322,2022-05-02,22:37:07,App,Pressure,70TR_,T,-,-
1323,2022-05-02,22:37:07,Disp,Pressure,70TR_,T,-,-
1324,2022-05-02,22:34:04,App,Pressure,70TR_,T,-,-
1325,2022-05-02,22:34:04,Disp,Pressure,70TR_,T,-,-
1326,2022-05-02,22:34:01,Disp,Door,72TR_,C2,2D,2.98
1327,2022-05-02,22:34:00,App,Door,72TR_,C2,2D,2.98
1328,2022-05-02,22:31:25,App,Pressure,70TR_,T,-,-
1329,2022-05-02,22:31:25,Disp,Pressure,70TR_,T,-,-
1330,2022-05-02,22:29:12,App,Pressure,32TR_,T,-,-
1331,2022-05-02,22:29:12,Disp,Pressure,32TR_,T,-,-
1334,2022-05-02,22:28:30,Disp,Door,13TR_,C1,1D,3.01
1335,2022-05-02,22:28:20,App,Door,13TR_,C1,1D,3.02
1336,2022-05-02,22:27:22,Disp,Door,138TR_,C4,1D,3.76
1337,2022-05-02,22:27:18,App,Door,138TR_,C4,1D,3.76
1338,2022-05-02,22:26:42,App,Pressure,94TR_,T,-,-
1339,2022-05-02,22:26:42,Disp,Pressure,94TR_,T,-,-
1340,2022-05-02,22:26:41,App,Pressure,25TR_,T,-,-
1341,2022-05-02,22:26:41,Disp,Pressure,25TR_,T,-,-
1342,2022-05-02,22:24:49,App,Pressure,70TR_,T,-,-
1343,2022-05-02,22:24:49,Disp,Pressure,70TR_,T,-,-
1344,2022-05-02,22:22:34,App,Pressure,32TR_,T,-,-
1345,2022-05-02,22:22:34,Disp,Pressure,32TR_,T,-,-
1348,2022-05-02,22:20:32,App,Pressure,32TR_,T,-,-
1349,2022-05-02,22:20:32,Disp,Pressure,32TR_,T,-,-
1350,2022-05-02,22:17:28,App,Pressure,70TR_,T,-,-
1351,2022-05-02,22:17:28,Disp,Pressure,70TR_,T,-,-
1352,2022-05-02,22:14:27,Disp,Pressure,70TR_,T,-,-
1353,2022-05-02,22:14:26,App,Pressure,70TR_,T,-,-
1354,2022-05-02,22:13:46,Disp,Pressure,32TR_,T,-,-
1355,2022-05-02,22:13:45,App,Pressure,32TR_,T,-,-
1356,2022-05-02,22:12:31,Disp,Pressure,70TR_,T,-,-
1357,2022-05-02,22:12:30,App,Pressure,70TR_,T,-,-
1360,2022-05-02,22:08:11,Disp,Pressure,32TR_,T,-,-
1361,2022-05-02,22:08:10,App,Pressure,32TR_,T,-,-
1362,2022-05-02,22:06:19,Disp,Door,32TR_,C1,1D,3.31
1363,2022-05-02,22:06:18,App,Door,32TR_,C1,1D,3.31
1364,2022-05-02,22:05:45,App,Pressure,32TR_,T,-,-
1365,2022-05-02,22:05:45,Disp,Pressure,32TR_,T,-,-
1378,2022-05-02,21:49:53,App,Door,15TR_,C5,2D,3.14
1379,2022-05-02,21:49:53,Disp,Door,15TR_,C5,2D,3.14
1386,2022-05-02,21:47:05,Disp,Door,15TR_,C5,1G,2.95
1387,2022-05-02,21:47:04,App,Door,15TR_,C5,1G,2.95
1402,2022-05-02,21:35:50,Disp,Door,32TR_,C2,2G,3.04
1403,2022-05-02,21:35:21,App,Door,32TR_,C2,2G,3.04
1404,2022-05-02,21:32:13,Disp,Door,33TR_,C4,1D,3
1405,2022-05-02,21:32:12,App,Door,33TR_,C4,1D,3
